no.,acc,apl,small_worldness
150,0.518,3.592,0.1442
151,0.518,3.589,0.1443
152,0.518,3.585,0.1445
153,0.517,3.585,0.1442
154,0.517,3.581,0.1444
155,0.517,3.579,0.1445
156,0.516,3.577,0.1443
157,0.516,3.573,0.1444
158,0.515,3.567,0.1444
159,0.515,3.563,0.1445
160,0.515,3.55,0.1451
161,0.514,3.547,0.1449
162,0.514,3.545,0.145
163,0.514,3.543,0.1451
164,0.513,3.542,0.1448
165,0.513,3.537,0.145
166,0.513,3.535,0.1451
167,0.512,3.531,0.145
168,0.511,3.528,0.1448
169,0.511,3.524,0.145
170,0.511,3.521,0.1451
171,0.51,3.518,0.145
172,0.51,3.512,0.1452
173,0.51,3.51,0.1453
174,0.509,3.507,0.1451
175,0.509,3.506,0.1452
176,0.508,3.501,0.1451
177,0.508,3.499,0.1452
178,0.508,3.493,0.1454
179,0.507,3.486,0.1454
180,0.507,3.485,0.1455
181,0.507,3.481,0.1456
182,0.506,3.476,0.1456
183,0.506,3.474,0.1457
184,0.505,3.47,0.1455
185,0.505,3.469,0.1456
186,0.504,3.463,0.1455
187,0.504,3.458,0.1457
188,0.503,3.455,0.1456
189,0.503,3.454,0.1456
190,0.503,3.452,0.1457
191,0.502,3.448,0.1456
192,0.502,3.444,0.1458
193,0.502,3.441,0.1459
194,0.501,3.438,0.1457
195,0.501,3.432,0.146
196,0.5,3.43,0.1458
197,0.499,3.427,0.1456
198,0.499,3.424,0.1457
199,0.499,3.418,0.146
200,0.498,3.415,0.1458
