no.,acc,apl,small_worldness
68,0.563,4.001,0.1407
69,0.562,3.991,0.1408
70,0.562,3.988,0.1409
71,0.561,3.986,0.1407
72,0.561,3.976,0.1411
73,0.56,3.972,0.141
74,0.56,3.972,0.141
75,0.56,3.964,0.1413
76,0.559,3.957,0.1413
77,0.559,3.952,0.1414
78,0.558,3.944,0.1415
79,0.558,3.933,0.1419
80,0.557,3.93,0.1417
81,0.556,3.921,0.1418
82,0.556,3.917,0.1419
83,0.556,3.897,0.1427
84,0.555,3.896,0.1425
85,0.555,3.889,0.1427
86,0.554,3.883,0.1427
87,0.554,3.876,0.1429
88,0.553,3.867,0.143
89,0.553,3.863,0.1432
90,0.552,3.855,0.1432
91,0.551,3.854,0.143
92,0.551,3.85,0.1431
93,0.551,3.842,0.1434
94,0.55,3.836,0.1434
95,0.55,3.835,0.1434
96,0.549,3.83,0.1433
97,0.549,3.819,0.1438
98,0.549,3.812,0.144
99,0.548,3.806,0.144
100,0.548,3.8,0.1442
101,0.547,3.793,0.1442
102,0.546,3.782,0.1444
103,0.546,3.775,0.1446
104,0.545,3.769,0.1446
105,0.545,3.762,0.1449
106,0.545,3.758,0.145
107,0.544,3.756,0.1448
108,0.544,3.753,0.145
109,0.544,3.748,0.1451
110,0.543,3.744,0.145
111,0.542,3.74,0.1449
112,0.542,3.736,0.1451
113,0.541,3.733,0.1449
114,0.541,3.725,0.1452
115,0.541,3.714,0.1457
116,0.54,3.709,0.1456
117,0.54,3.705,0.1457
118,0.54,3.703,0.1458
119,0.539,3.701,0.1456
120,0.539,3.693,0.146
121,0.538,3.689,0.1458
122,0.538,3.685,0.146
123,0.537,3.682,0.1458
124,0.537,3.68,0.1459
125,0.537,3.68,0.1459
126,0.537,3.679,0.146
127,0.537,3.677,0.146
128,0.536,3.672,0.146
129,0.536,3.667,0.1462
130,0.535,3.664,0.146
131,0.535,3.66,0.1462
132,0.534,3.655,0.1461
133,0.534,3.647,0.1464
134,0.534,3.642,0.1466
135,0.534,3.634,0.1469
136,0.533,3.631,0.1468
137,0.533,3.625,0.147
138,0.532,3.623,0.1468
139,0.533,3.622,0.1472
140,0.532,3.617,0.1471
141,0.532,3.613,0.1472
142,0.531,3.611,0.1471
143,0.531,3.604,0.1473
144,0.531,3.603,0.1474
145,0.531,3.6,0.1475
146,0.53,3.594,0.1475
147,0.53,3.591,0.1476
148,0.53,3.586,0.1478
149,0.529,3.584,0.1476
150,0.529,3.581,0.1477
151,0.528,3.573,0.1478
152,0.528,3.567,0.148
153,0.528,3.564,0.1481
154,0.527,3.562,0.148
155,0.527,3.56,0.148
156,0.527,3.559,0.1481
157,0.526,3.555,0.148
158,0.526,3.555,0.148
159,0.526,3.55,0.1482
160,0.525,3.547,0.148
161,0.525,3.544,0.1481
162,0.524,3.541,0.148
163,0.524,3.538,0.1481
164,0.523,3.53,0.1482
165,0.522,3.526,0.148
166,0.522,3.526,0.148
167,0.522,3.521,0.1483
168,0.521,3.516,0.1482
169,0.521,3.516,0.1482
170,0.521,3.512,0.1483
171,0.52,3.506,0.1483
172,0.52,3.5,0.1486
173,0.519,3.499,0.1483
174,0.519,3.495,0.1485
175,0.519,3.492,0.1486
176,0.518,3.488,0.1485
177,0.518,3.488,0.1485
178,0.517,3.486,0.1483
179,0.517,3.484,0.1484
180,0.517,3.477,0.1487
181,0.516,3.474,0.1485
182,0.516,3.472,0.1486
183,0.515,3.471,0.1484
184,0.514,3.467,0.1483
185,0.515,3.466,0.1486
186,0.514,3.464,0.1484
187,0.514,3.461,0.1485
188,0.513,3.457,0.1484
189,0.513,3.454,0.1485
190,0.513,3.452,0.1486
191,0.512,3.45,0.1484
192,0.511,3.447,0.1482
193,0.511,3.444,0.1484
194,0.51,3.442,0.1482
195,0.51,3.439,0.1483
196,0.51,3.438,0.1483
197,0.509,3.434,0.1482
198,0.509,3.431,0.1484
199,0.508,3.429,0.1481
200,0.507,3.426,0.148
