no.,acc,apl,small_worldness
99,0.547,4.104,0.1333
100,0.547,4.102,0.1333
101,0.546,4.092,0.1334
102,0.546,4.088,0.1336
103,0.545,4.085,0.1334
104,0.545,4.067,0.134
105,0.544,4.063,0.1339
106,0.544,4.049,0.1344
107,0.543,4.035,0.1346
108,0.543,4.026,0.1349
109,0.543,4.024,0.1349
110,0.543,4.01,0.1354
111,0.542,4.009,0.1352
112,0.542,4.006,0.1353
113,0.541,4.003,0.1351
114,0.541,3.999,0.1353
115,0.54,3.993,0.1352
116,0.54,3.991,0.1353
117,0.54,3.986,0.1355
118,0.539,3.984,0.1353
119,0.539,3.983,0.1353
120,0.539,3.974,0.1356
121,0.538,3.962,0.1358
122,0.538,3.958,0.1359
123,0.537,3.934,0.1365
124,0.537,3.926,0.1368
125,0.536,3.924,0.1366
126,0.536,3.922,0.1367
127,0.536,3.915,0.1369
128,0.535,3.912,0.1368
129,0.535,3.901,0.1371
130,0.534,3.895,0.1371
131,0.534,3.892,0.1372
132,0.533,3.888,0.1371
133,0.533,3.887,0.1371
134,0.533,3.883,0.1373
135,0.532,3.879,0.1371
136,0.532,3.873,0.1374
137,0.531,3.863,0.1375
138,0.531,3.857,0.1377
139,0.531,3.853,0.1378
140,0.53,3.85,0.1377
141,0.53,3.843,0.1379
142,0.529,3.838,0.1378
143,0.529,3.836,0.1379
144,0.529,3.832,0.138
145,0.528,3.829,0.1379
146,0.528,3.826,0.138
147,0.527,3.826,0.1377
148,0.527,3.822,0.1379
149,0.527,3.819,0.138
150,0.526,3.816,0.1378
151,0.526,3.811,0.138
152,0.526,3.806,0.1382
153,0.525,3.804,0.138
154,0.524,3.799,0.1379
155,0.524,3.797,0.138
156,0.523,3.793,0.1379
157,0.523,3.787,0.1381
158,0.523,3.783,0.1383
159,0.522,3.778,0.1382
160,0.522,3.775,0.1383
161,0.521,3.774,0.138
162,0.521,3.77,0.1382
163,0.52,3.763,0.1382
164,0.52,3.761,0.1383
165,0.52,3.757,0.1384
166,0.519,3.755,0.1382
167,0.519,3.752,0.1383
168,0.518,3.746,0.1383
169,0.518,3.735,0.1387
170,0.517,3.728,0.1387
171,0.517,3.72,0.139
172,0.517,3.717,0.1391
173,0.516,3.714,0.1389
174,0.516,3.71,0.1391
175,0.516,3.702,0.1394
176,0.515,3.7,0.1392
177,0.515,3.699,0.1392
178,0.515,3.697,0.1393
179,0.514,3.694,0.1391
180,0.514,3.691,0.1393
181,0.514,3.691,0.1393
182,0.513,3.685,0.1392
183,0.513,3.684,0.1393
184,0.513,3.674,0.1396
185,0.512,3.673,0.1394
186,0.512,3.671,0.1395
187,0.512,3.669,0.1395
188,0.512,3.667,0.1396
189,0.511,3.666,0.1394
190,0.511,3.661,0.1396
191,0.511,3.659,0.1397
192,0.51,3.656,0.1395
193,0.51,3.654,0.1396
194,0.509,3.653,0.1393
195,0.509,3.651,0.1394
196,0.509,3.644,0.1397
197,0.508,3.643,0.1394
198,0.508,3.642,0.1395
199,0.508,3.641,0.1395
200,0.508,3.639,0.1396
