no.,acc,apl,small_worldness
105,0.549,3.897,0.1409
106,0.548,3.894,0.1407
107,0.547,3.884,0.1408
108,0.547,3.875,0.1412
109,0.546,3.87,0.1411
110,0.545,3.862,0.1411
111,0.545,3.856,0.1413
112,0.545,3.853,0.1414
113,0.545,3.853,0.1414
114,0.544,3.849,0.1413
115,0.544,3.844,0.1415
116,0.543,3.835,0.1416
117,0.543,3.825,0.142
118,0.543,3.809,0.1426
119,0.542,3.802,0.1426
120,0.542,3.797,0.1427
121,0.541,3.793,0.1426
122,0.541,3.786,0.1429
123,0.54,3.781,0.1428
124,0.54,3.778,0.1429
125,0.54,3.773,0.1431
126,0.539,3.765,0.1432
127,0.539,3.759,0.1434
128,0.538,3.754,0.1433
129,0.538,3.751,0.1434
130,0.537,3.742,0.1435
131,0.536,3.737,0.1434
132,0.536,3.731,0.1437
133,0.536,3.727,0.1438
134,0.535,3.722,0.1437
135,0.535,3.716,0.144
136,0.534,3.711,0.1439
137,0.534,3.706,0.1441
138,0.534,3.705,0.1441
139,0.533,3.702,0.144
140,0.533,3.69,0.1444
141,0.532,3.686,0.1443
142,0.531,3.681,0.1443
143,0.53,3.675,0.1442
144,0.53,3.67,0.1444
145,0.53,3.655,0.145
146,0.529,3.649,0.145
147,0.529,3.647,0.1451
148,0.528,3.635,0.1453
149,0.528,3.628,0.1455
150,0.527,3.621,0.1455
151,0.527,3.615,0.1458
152,0.527,3.614,0.1458
153,0.526,3.61,0.1457
154,0.526,3.609,0.1457
155,0.526,3.604,0.1459
156,0.525,3.599,0.1459
157,0.525,3.593,0.1461
158,0.525,3.586,0.1464
159,0.524,3.583,0.1462
160,0.524,3.582,0.1463
161,0.524,3.578,0.1465
162,0.524,3.573,0.1467
163,0.522,3.569,0.1463
164,0.522,3.567,0.1463
165,0.522,3.565,0.1464
166,0.521,3.561,0.1463
167,0.521,3.558,0.1464
168,0.521,3.551,0.1467
169,0.52,3.55,0.1465
170,0.519,3.545,0.1464
171,0.519,3.542,0.1465
172,0.519,3.541,0.1466
173,0.518,3.537,0.1465
174,0.518,3.534,0.1466
175,0.517,3.533,0.1463
176,0.517,3.529,0.1465
177,0.517,3.528,0.1465
178,0.516,3.524,0.1464
179,0.516,3.522,0.1465
180,0.515,3.516,0.1465
181,0.515,3.514,0.1466
182,0.515,3.512,0.1466
183,0.514,3.51,0.1464
184,0.514,3.506,0.1466
185,0.513,3.504,0.1464
186,0.513,3.503,0.1464
187,0.512,3.499,0.1463
188,0.511,3.495,0.1462
189,0.511,3.489,0.1465
190,0.511,3.488,0.1465
191,0.511,3.485,0.1466
192,0.51,3.484,0.1464
193,0.51,3.479,0.1466
194,0.509,3.475,0.1465
195,0.508,3.472,0.1463
196,0.508,3.469,0.1464
197,0.508,3.467,0.1465
198,0.507,3.462,0.1464
199,0.507,3.459,0.1466
200,0.506,3.456,0.1464
