no.,acc,apl,small_worldness
207,0.578,3.021,0.1913
208,0.578,3.021,0.1913
209,0.578,3.021,0.1913
210,0.578,3.021,0.1913
211,0.578,3.021,0.1913
212,0.579,3.017,0.1919
213,0.579,3.013,0.1922
214,0.579,3.013,0.1922
215,0.579,3.013,0.1922
216,0.579,3.013,0.1922
217,0.579,3.013,0.1922
218,0.579,3.009,0.1924
219,0.579,3.009,0.1924
220,0.579,3.004,0.1927
221,0.579,3.0,0.193
222,0.579,3.0,0.193
223,0.579,2.996,0.1933
224,0.579,2.987,0.1938
225,0.58,2.982,0.1945
226,0.58,2.978,0.1948
227,0.58,2.978,0.1948
228,0.58,2.974,0.195
229,0.58,2.974,0.195
230,0.58,2.974,0.195
231,0.58,2.974,0.195
232,0.58,2.969,0.1954
233,0.58,2.969,0.1954
234,0.58,2.969,0.1954
235,0.58,2.965,0.1956
236,0.58,2.965,0.1956
237,0.58,2.965,0.1956
238,0.58,2.965,0.1956
239,0.58,2.965,0.1956
240,0.58,2.961,0.1959
241,0.579,2.952,0.1961
242,0.579,2.952,0.1961
243,0.579,2.952,0.1961
244,0.579,2.947,0.1965
245,0.579,2.947,0.1965
246,0.579,2.943,0.1967
247,0.579,2.938,0.1971
248,0.579,2.938,0.1971
249,0.579,2.934,0.1973
250,0.579,2.934,0.1973
251,0.58,2.93,0.198
252,0.58,2.93,0.198
253,0.58,2.925,0.1983
254,0.58,2.921,0.1986
255,0.58,2.921,0.1986
256,0.58,2.921,0.1986
257,0.58,2.921,0.1986
258,0.58,2.916,0.1989
259,0.58,2.912,0.1992
260,0.58,2.912,0.1992
261,0.581,2.908,0.1998
262,0.581,2.908,0.1998
263,0.581,2.908,0.1998
264,0.581,2.908,0.1998
265,0.581,2.908,0.1998
266,0.581,2.903,0.2001
267,0.581,2.899,0.2004
268,0.581,2.894,0.2008
269,0.581,2.894,0.2008
270,0.581,2.894,0.2008
271,0.581,2.894,0.2008
272,0.581,2.89,0.201
273,0.581,2.886,0.2013
274,0.581,2.886,0.2013
275,0.582,2.881,0.202
276,0.582,2.877,0.2023
277,0.582,2.873,0.2026
278,0.582,2.868,0.2029
279,0.582,2.868,0.2029
280,0.582,2.868,0.2029
281,0.582,2.864,0.2032
282,0.582,2.86,0.2035
283,0.582,2.86,0.2035
284,0.582,2.855,0.2039
285,0.582,2.855,0.2039
286,0.582,2.851,0.2041
