no.,acc,apl,small_worldness
213,0.576,3.019,0.1908
214,0.576,3.019,0.1908
215,0.576,3.019,0.1908
216,0.576,3.019,0.1908
217,0.576,3.014,0.1911
218,0.576,3.01,0.1914
219,0.576,3.01,0.1914
220,0.576,3.005,0.1917
221,0.575,2.992,0.1922
222,0.575,2.992,0.1922
223,0.575,2.987,0.1925
224,0.575,2.983,0.1928
225,0.575,2.978,0.1931
226,0.575,2.978,0.1931
227,0.575,2.978,0.1931
228,0.575,2.978,0.1931
229,0.575,2.974,0.1933
230,0.576,2.97,0.1939
231,0.576,2.97,0.1939
232,0.576,2.965,0.1943
233,0.576,2.961,0.1945
234,0.576,2.956,0.1949
235,0.576,2.952,0.1951
236,0.576,2.948,0.1954
237,0.576,2.948,0.1954
238,0.576,2.948,0.1954
239,0.576,2.943,0.1957
240,0.576,2.943,0.1957
241,0.576,2.938,0.1961
242,0.577,2.934,0.1967
243,0.577,2.934,0.1967
244,0.577,2.93,0.1969
245,0.577,2.93,0.1969
246,0.577,2.925,0.1973
247,0.577,2.925,0.1973
248,0.577,2.921,0.1975
249,0.577,2.921,0.1975
250,0.577,2.921,0.1975
251,0.577,2.921,0.1975
252,0.578,2.916,0.1982
253,0.578,2.916,0.1982
254,0.578,2.912,0.1985
255,0.578,2.908,0.1988
256,0.578,2.903,0.1991
257,0.578,2.899,0.1994
258,0.579,2.894,0.2001
259,0.579,2.894,0.2001
260,0.579,2.89,0.2003
261,0.579,2.885,0.2007
262,0.579,2.881,0.201
263,0.579,2.881,0.201
264,0.579,2.881,0.201
265,0.579,2.876,0.2013
266,0.579,2.876,0.2013
267,0.579,2.876,0.2013
268,0.579,2.876,0.2013
269,0.579,2.876,0.2013
270,0.579,2.876,0.2013
271,0.58,2.872,0.2019
272,0.58,2.872,0.2019
273,0.58,2.868,0.2022
274,0.58,2.868,0.2022
275,0.58,2.863,0.2026
276,0.581,2.859,0.2032
277,0.581,2.859,0.2032
278,0.581,2.854,0.2036
279,0.581,2.85,0.2039
