no.,acc,apl,small_worldness
155,0.517,3.565,0.145
156,0.517,3.562,0.1451
157,0.516,3.559,0.145
158,0.516,3.559,0.145
159,0.516,3.558,0.145
160,0.515,3.552,0.145
161,0.515,3.548,0.1452
162,0.514,3.543,0.1451
163,0.514,3.538,0.1453
164,0.513,3.537,0.145
165,0.513,3.535,0.1451
166,0.512,3.529,0.1451
167,0.512,3.52,0.1455
168,0.512,3.519,0.1455
169,0.511,3.517,0.1453
170,0.511,3.514,0.1454
171,0.51,3.512,0.1452
172,0.51,3.509,0.1453
173,0.51,3.506,0.1455
174,0.509,3.502,0.1453
175,0.509,3.499,0.1455
176,0.508,3.495,0.1454
177,0.508,3.494,0.1454
178,0.507,3.491,0.1452
179,0.507,3.486,0.1454
180,0.507,3.483,0.1456
181,0.506,3.481,0.1454
182,0.506,3.473,0.1457
183,0.505,3.47,0.1455
184,0.505,3.468,0.1456
185,0.505,3.466,0.1457
186,0.504,3.462,0.1456
187,0.504,3.459,0.1457
188,0.503,3.456,0.1455
189,0.502,3.453,0.1454
190,0.502,3.451,0.1455
191,0.501,3.449,0.1453
192,0.501,3.448,0.1453
193,0.501,3.446,0.1454
194,0.5,3.442,0.1453
195,0.5,3.44,0.1453
196,0.5,3.437,0.1455
197,0.5,3.433,0.1456
198,0.499,3.429,0.1455
199,0.499,3.429,0.1455
200,0.499,3.426,0.1457
