no.,acc,apl,small_worldness
114,0.537,3.737,0.1437
115,0.536,3.735,0.1435
116,0.536,3.73,0.1437
117,0.536,3.73,0.1437
118,0.535,3.729,0.1435
119,0.535,3.723,0.1437
120,0.535,3.721,0.1438
121,0.534,3.712,0.1439
122,0.534,3.706,0.1441
123,0.533,3.704,0.1439
124,0.533,3.697,0.1442
125,0.533,3.695,0.1442
126,0.532,3.69,0.1442
127,0.532,3.682,0.1445
128,0.531,3.675,0.1445
129,0.531,3.672,0.1446
130,0.53,3.662,0.1447
131,0.53,3.656,0.145
132,0.529,3.653,0.1448
133,0.529,3.647,0.1451
134,0.528,3.644,0.1449
135,0.528,3.642,0.145
136,0.528,3.638,0.1451
137,0.527,3.635,0.145
138,0.526,3.632,0.1448
139,0.526,3.628,0.145
140,0.526,3.625,0.1451
141,0.525,3.622,0.1449
142,0.525,3.618,0.1451
143,0.524,3.615,0.145
144,0.524,3.612,0.1451
145,0.522,3.611,0.1446
146,0.522,3.608,0.1447
147,0.522,3.603,0.1449
148,0.521,3.596,0.1449
149,0.521,3.593,0.145
150,0.52,3.589,0.1449
151,0.52,3.585,0.145
152,0.52,3.583,0.1451
153,0.519,3.578,0.1451
154,0.519,3.576,0.1451
155,0.518,3.57,0.1451
156,0.518,3.566,0.1453
157,0.517,3.564,0.1451
158,0.517,3.561,0.1452
159,0.517,3.56,0.1452
160,0.516,3.553,0.1452
161,0.516,3.547,0.1455
162,0.515,3.542,0.1454
163,0.515,3.539,0.1455
164,0.514,3.535,0.1454
165,0.514,3.531,0.1456
166,0.514,3.528,0.1457
167,0.513,3.522,0.1457
168,0.513,3.516,0.1459
169,0.512,3.515,0.1457
170,0.512,3.512,0.1458
171,0.511,3.508,0.1457
172,0.511,3.505,0.1458
173,0.51,3.504,0.1455
174,0.51,3.502,0.1456
175,0.51,3.498,0.1458
176,0.509,3.494,0.1457
177,0.509,3.494,0.1457
178,0.508,3.491,0.1455
179,0.508,3.487,0.1457
180,0.508,3.48,0.146
181,0.507,3.476,0.1459
182,0.507,3.472,0.146
183,0.506,3.471,0.1458
184,0.506,3.469,0.1459
185,0.505,3.466,0.1457
186,0.505,3.463,0.1458
187,0.504,3.461,0.1456
188,0.504,3.458,0.1457
189,0.503,3.453,0.1457
190,0.503,3.45,0.1458
191,0.503,3.448,0.1459
192,0.502,3.443,0.1458
193,0.502,3.44,0.1459
194,0.502,3.439,0.146
195,0.501,3.438,0.1457
196,0.501,3.435,0.1459
197,0.501,3.432,0.146
198,0.5,3.428,0.1459
199,0.5,3.425,0.146
200,0.499,3.42,0.1459
