no.,acc,apl,small_worldness
0,0.502,3.422,0.1467
1,0.502,3.412,0.1471
2,0.503,3.393,0.1482
3,0.497,3.435,0.1447
4,0.499,3.402,0.1467
5,0.497,3.398,0.1463
6,0.5,3.428,0.1459
7,0.499,3.426,0.1457
8,0.5,3.421,0.1462
9,0.499,3.42,0.1459
10,0.499,3.383,0.1475
11,0.5,3.418,0.1463
12,0.503,3.43,0.1466
13,0.499,3.396,0.1469
14,0.501,3.4,0.1474
15,0.501,3.418,0.1466
16,0.503,3.407,0.1476
17,0.503,3.412,0.1474
18,0.502,3.428,0.1464
19,0.5,3.404,0.1469
