no.,acc,apl,small_worldness
157,0.576,3.129,0.1841
158,0.576,3.129,0.1841
159,0.576,3.125,0.1843
160,0.576,3.121,0.1846
161,0.576,3.116,0.1849
162,0.576,3.112,0.1851
163,0.576,3.112,0.1851
164,0.576,3.112,0.1851
165,0.576,3.108,0.1853
166,0.576,3.103,0.1856
167,0.576,3.099,0.1859
168,0.576,3.099,0.1859
169,0.577,3.095,0.1864
170,0.576,3.09,0.1864
171,0.576,3.086,0.1866
172,0.577,3.082,0.1872
173,0.577,3.082,0.1872
174,0.577,3.082,0.1872
175,0.577,3.078,0.1875
176,0.576,3.073,0.1874
177,0.577,3.069,0.188
178,0.577,3.065,0.1883
179,0.577,3.065,0.1883
180,0.577,3.065,0.1883
181,0.577,3.065,0.1883
182,0.577,3.065,0.1883
183,0.577,3.06,0.1886
184,0.577,3.06,0.1886
185,0.577,3.056,0.1888
186,0.577,3.052,0.1891
187,0.577,3.047,0.1894
188,0.577,3.047,0.1894
189,0.577,3.043,0.1896
190,0.577,3.043,0.1896
191,0.577,3.043,0.1896
192,0.577,3.039,0.1899
193,0.577,3.039,0.1899
194,0.577,3.039,0.1899
195,0.577,3.034,0.1902
196,0.577,3.03,0.1904
197,0.577,3.03,0.1904
198,0.577,3.025,0.1907
199,0.577,3.021,0.191
200,0.578,3.017,0.1916
201,0.578,3.012,0.1919
202,0.578,3.008,0.1922
203,0.578,3.008,0.1922
204,0.578,3.008,0.1922
205,0.578,3.004,0.1924
206,0.578,2.999,0.1927
207,0.578,2.999,0.1927
208,0.578,2.995,0.193
209,0.578,2.99,0.1933
210,0.578,2.99,0.1933
211,0.578,2.99,0.1933
212,0.578,2.99,0.1933
213,0.578,2.99,0.1933
214,0.578,2.99,0.1933
215,0.578,2.99,0.1933
216,0.578,2.986,0.1936
217,0.578,2.981,0.1939
218,0.578,2.981,0.1939
219,0.578,2.977,0.1942
220,0.578,2.977,0.1942
221,0.578,2.977,0.1942
222,0.578,2.977,0.1942
223,0.578,2.973,0.1944
224,0.578,2.973,0.1944
225,0.578,2.968,0.1947
226,0.578,2.968,0.1947
227,0.578,2.964,0.195
228,0.578,2.959,0.1953
229,0.578,2.955,0.1956
230,0.578,2.955,0.1956
231,0.578,2.955,0.1956
232,0.579,2.95,0.1963
233,0.579,2.946,0.1965
234,0.579,2.946,0.1965
235,0.579,2.946,0.1965
236,0.579,2.946,0.1965
237,0.579,2.946,0.1965
238,0.579,2.942,0.1968
239,0.579,2.937,0.1971
240,0.579,2.933,0.1974
241,0.579,2.933,0.1974
242,0.579,2.928,0.1977
243,0.579,2.924,0.198
244,0.579,2.915,0.1986
245,0.579,2.915,0.1986
246,0.579,2.915,0.1986
247,0.579,2.911,0.1989
248,0.579,2.911,0.1989
249,0.579,2.911,0.1989
250,0.579,2.911,0.1989
251,0.579,2.911,0.1989
252,0.579,2.907,0.1992
253,0.579,2.902,0.1995
254,0.58,2.898,0.2001
255,0.58,2.893,0.2005
256,0.58,2.893,0.2005
257,0.58,2.889,0.2008
258,0.58,2.889,0.2008
259,0.58,2.885,0.201
260,0.58,2.88,0.2014
261,0.58,2.875,0.2017
262,0.58,2.875,0.2017
263,0.58,2.875,0.2017
264,0.58,2.871,0.202
265,0.58,2.871,0.202
266,0.58,2.871,0.202
267,0.58,2.867,0.2023
268,0.58,2.862,0.2027
269,0.58,2.862,0.2027
270,0.58,2.862,0.2027
271,0.58,2.862,0.2027
272,0.58,2.858,0.2029
