no.,acc,apl,small_worldness
213,0.581,3.033,0.1916
214,0.581,3.029,0.1918
215,0.581,3.029,0.1918
216,0.581,3.029,0.1918
217,0.581,3.024,0.1921
218,0.581,3.024,0.1921
219,0.581,3.024,0.1921
220,0.581,3.02,0.1924
221,0.581,3.015,0.1927
222,0.581,3.011,0.193
223,0.581,3.011,0.193
224,0.581,3.006,0.1933
225,0.581,3.002,0.1935
226,0.581,3.002,0.1935
227,0.581,2.998,0.1938
228,0.581,2.998,0.1938
229,0.581,2.993,0.1941
230,0.581,2.993,0.1941
231,0.581,2.993,0.1941
232,0.581,2.989,0.1944
233,0.581,2.989,0.1944
234,0.581,2.989,0.1944
235,0.581,2.985,0.1946
236,0.581,2.985,0.1946
237,0.581,2.985,0.1946
238,0.581,2.98,0.195
239,0.582,2.976,0.1956
240,0.582,2.976,0.1956
241,0.582,2.972,0.1958
242,0.582,2.972,0.1958
243,0.582,2.967,0.1962
244,0.582,2.963,0.1964
245,0.582,2.963,0.1964
246,0.582,2.958,0.1968
247,0.582,2.958,0.1968
248,0.582,2.958,0.1968
249,0.582,2.954,0.197
250,0.582,2.95,0.1973
251,0.582,2.95,0.1973
252,0.582,2.95,0.1973
253,0.582,2.945,0.1976
254,0.582,2.945,0.1976
255,0.582,2.941,0.1979
256,0.582,2.941,0.1979
257,0.582,2.937,0.1982
258,0.583,2.932,0.1988
259,0.583,2.928,0.1991
260,0.583,2.923,0.1995
261,0.583,2.923,0.1995
262,0.583,2.919,0.1997
263,0.583,2.915,0.2
264,0.583,2.91,0.2003
265,0.584,2.906,0.201
266,0.584,2.902,0.2012
267,0.584,2.902,0.2012
268,0.584,2.902,0.2012
269,0.584,2.902,0.2012
270,0.584,2.897,0.2016
271,0.584,2.893,0.2019
272,0.584,2.893,0.2019
273,0.584,2.893,0.2019
274,0.584,2.889,0.2021
275,0.584,2.884,0.2025
276,0.585,2.88,0.2031
277,0.585,2.876,0.2034
278,0.585,2.872,0.2037
279,0.585,2.872,0.2037
280,0.585,2.872,0.2037
281,0.585,2.872,0.2037
282,0.585,2.872,0.2037
283,0.585,2.867,0.204
