no.,acc,apl,small_worldness
0,0.585,2.867,0.204
1,0.585,2.852,0.2051
2,0.581,2.851,0.2038
3,0.58,2.849,0.2036
4,0.58,2.851,0.2034
5,0.579,2.848,0.2033
6,0.583,2.851,0.2045
7,0.58,2.858,0.2029
8,0.581,2.855,0.2035
9,0.582,2.85,0.2042
10,0.581,2.849,0.2039
11,0.583,2.856,0.2041
12,0.582,2.851,0.2041
13,0.582,2.848,0.2044
14,0.58,2.852,0.2034
15,0.581,2.851,0.2038
16,0.581,2.85,0.2039
17,0.581,2.848,0.204
18,0.582,2.859,0.2036
19,0.584,2.85,0.2049
