no.,acc,apl,small_worldness
0,0.506,3.419,0.148
1,0.532,3.712,0.1433
2,0.583,5.447,0.107
3,0.586,5.654,0.1036
4,0.586,5.481,0.1069
5,0.585,5.499,0.1064
6,0.583,5.241,0.1112
7,0.593,6.715,0.0883
8,0.592,6.696,0.0884
9,0.592,6.696,0.0884
10,0.593,6.715,0.0883
11,0.591,6.317,0.0936
12,0.587,5.327,0.1102
13,0.547,3.888,0.1407
14,0.505,3.449,0.1464
15,0.565,4.398,0.1285
16,0.506,3.456,0.1464
17,0.508,3.457,0.1469
18,0.526,3.597,0.1462
19,0.592,6.668,0.0888
