no.,acc,apl,small_worldness
96,0.547,3.999,0.1368
97,0.547,3.997,0.1369
98,0.546,3.986,0.137
99,0.546,3.981,0.1372
100,0.545,3.973,0.1372
101,0.545,3.966,0.1374
102,0.545,3.963,0.1375
103,0.544,3.958,0.1374
104,0.544,3.951,0.1377
105,0.543,3.95,0.1375
106,0.543,3.941,0.1378
107,0.542,3.938,0.1376
108,0.542,3.936,0.1377
109,0.542,3.913,0.1385
110,0.541,3.904,0.1386
111,0.541,3.896,0.1389
112,0.541,3.893,0.139
113,0.54,3.879,0.1392
114,0.54,3.875,0.1394
115,0.539,3.871,0.1392
116,0.539,3.861,0.1396
117,0.539,3.858,0.1397
118,0.538,3.854,0.1396
119,0.538,3.85,0.1397
120,0.537,3.843,0.1397
121,0.537,3.84,0.1398
122,0.537,3.837,0.14
123,0.536,3.835,0.1398
124,0.536,3.829,0.14
125,0.535,3.81,0.1404
126,0.535,3.804,0.1406
127,0.535,3.801,0.1408
128,0.535,3.796,0.1409
129,0.534,3.793,0.1408
130,0.534,3.789,0.1409
131,0.534,3.781,0.1412
132,0.533,3.78,0.141
133,0.533,3.774,0.1412
134,0.533,3.77,0.1414
135,0.532,3.767,0.1412
136,0.532,3.766,0.1413
137,0.532,3.761,0.1415
138,0.531,3.76,0.1412
139,0.531,3.76,0.1412
140,0.531,3.756,0.1414
141,0.53,3.751,0.1413
142,0.53,3.749,0.1414
143,0.529,3.747,0.1412
144,0.529,3.746,0.1412
145,0.529,3.742,0.1414
146,0.529,3.737,0.1416
147,0.528,3.736,0.1413
148,0.528,3.729,0.1416
149,0.527,3.725,0.1415
150,0.527,3.724,0.1415
151,0.526,3.719,0.1414
152,0.526,3.716,0.1416
153,0.525,3.714,0.1414
154,0.525,3.702,0.1418
155,0.524,3.701,0.1416
156,0.524,3.695,0.1418
157,0.524,3.694,0.1419
158,0.523,3.693,0.1416
159,0.523,3.688,0.1418
160,0.522,3.685,0.1417
161,0.522,3.684,0.1417
162,0.521,3.679,0.1416
163,0.521,3.674,0.1418
164,0.521,3.657,0.1425
165,0.52,3.656,0.1422
166,0.52,3.652,0.1424
167,0.519,3.65,0.1422
168,0.519,3.647,0.1423
169,0.519,3.646,0.1423
170,0.519,3.644,0.1424
171,0.518,3.642,0.1422
172,0.518,3.638,0.1424
173,0.517,3.636,0.1422
174,0.517,3.632,0.1423
175,0.517,3.63,0.1424
176,0.516,3.627,0.1423
177,0.516,3.626,0.1423
178,0.515,3.623,0.1421
179,0.515,3.62,0.1423
180,0.514,3.612,0.1423
181,0.514,3.607,0.1425
182,0.513,3.605,0.1423
183,0.513,3.603,0.1424
184,0.513,3.598,0.1426
185,0.512,3.595,0.1424
186,0.512,3.589,0.1427
187,0.511,3.587,0.1425
188,0.511,3.585,0.1425
189,0.511,3.585,0.1425
190,0.511,3.583,0.1426
191,0.51,3.582,0.1424
192,0.509,3.579,0.1422
193,0.509,3.577,0.1423
194,0.509,3.575,0.1424
195,0.508,3.572,0.1422
196,0.507,3.569,0.1421
197,0.507,3.566,0.1422
198,0.507,3.566,0.1422
199,0.506,3.563,0.142
200,0.505,3.561,0.1418
201,0.505,3.556,0.142
