no.,acc,apl,small_worldness
71,0.56,4.063,0.1378
72,0.559,4.034,0.1386
73,0.558,4.027,0.1386
74,0.558,4.014,0.139
75,0.557,4.0,0.1393
76,0.557,3.99,0.1396
77,0.557,3.988,0.1397
78,0.556,3.982,0.1396
79,0.556,3.974,0.1399
80,0.555,3.967,0.1399
81,0.554,3.959,0.1399
82,0.554,3.95,0.1403
83,0.553,3.94,0.1404
84,0.553,3.935,0.1405
85,0.552,3.926,0.1406
86,0.552,3.922,0.1407
87,0.551,3.918,0.1406
88,0.551,3.91,0.1409
89,0.551,3.905,0.1411
90,0.55,3.904,0.1409
91,0.55,3.897,0.1411
92,0.549,3.895,0.1409
93,0.549,3.888,0.1412
94,0.548,3.887,0.141
95,0.548,3.876,0.1414
96,0.547,3.874,0.1412
97,0.547,3.867,0.1415
98,0.547,3.856,0.1419
99,0.546,3.855,0.1416
100,0.546,3.843,0.1421
101,0.546,3.84,0.1422
102,0.545,3.831,0.1423
103,0.545,3.812,0.143
104,0.545,3.811,0.143
105,0.544,3.805,0.143
106,0.544,3.796,0.1433
107,0.543,3.789,0.1433
108,0.543,3.78,0.1437
109,0.543,3.772,0.144
110,0.542,3.77,0.1438
111,0.542,3.77,0.1438
112,0.542,3.767,0.1439
113,0.542,3.763,0.144
114,0.541,3.759,0.1439
115,0.541,3.75,0.1443
116,0.54,3.744,0.1442
117,0.54,3.741,0.1443
118,0.539,3.733,0.1444
119,0.539,3.726,0.1447
120,0.539,3.722,0.1448
121,0.538,3.718,0.1447
122,0.537,3.712,0.1447
123,0.537,3.71,0.1447
124,0.536,3.703,0.1447
125,0.536,3.697,0.145
126,0.535,3.693,0.1449
127,0.535,3.689,0.145
128,0.534,3.686,0.1449
129,0.534,3.679,0.1451
130,0.534,3.67,0.1455
131,0.533,3.666,0.1454
132,0.533,3.66,0.1456
133,0.532,3.649,0.1458
134,0.532,3.641,0.1461
135,0.531,3.635,0.1461
136,0.531,3.634,0.1461
137,0.531,3.63,0.1463
138,0.53,3.628,0.1461
139,0.53,3.621,0.1464
140,0.53,3.619,0.1464
141,0.529,3.614,0.1464
142,0.529,3.613,0.1464
143,0.529,3.608,0.1466
144,0.528,3.603,0.1465
145,0.528,3.597,0.1468
146,0.527,3.594,0.1466
147,0.527,3.591,0.1468
148,0.526,3.585,0.1467
149,0.526,3.583,0.1468
150,0.525,3.577,0.1468
151,0.524,3.571,0.1467
152,0.524,3.569,0.1468
153,0.524,3.564,0.147
154,0.523,3.561,0.1469
155,0.523,3.556,0.1471
156,0.522,3.551,0.147
157,0.522,3.55,0.147
158,0.521,3.549,0.1468
159,0.521,3.543,0.1471
160,0.52,3.538,0.147
161,0.519,3.536,0.1468
162,0.519,3.534,0.1469
163,0.518,3.528,0.1468
164,0.518,3.525,0.147
165,0.518,3.518,0.1472
166,0.517,3.516,0.147
167,0.517,3.514,0.1471
168,0.516,3.507,0.1471
169,0.516,3.504,0.1473
170,0.515,3.503,0.147
171,0.515,3.498,0.1472
172,0.515,3.495,0.1474
173,0.514,3.493,0.1472
174,0.514,3.487,0.1474
175,0.514,3.484,0.1475
176,0.513,3.482,0.1473
177,0.513,3.478,0.1475
178,0.513,3.477,0.1475
179,0.512,3.474,0.1474
180,0.512,3.469,0.1476
181,0.512,3.467,0.1477
182,0.511,3.463,0.1476
183,0.511,3.463,0.1476
184,0.511,3.462,0.1476
185,0.51,3.459,0.1474
186,0.51,3.456,0.1476
187,0.51,3.451,0.1478
188,0.509,3.448,0.1476
189,0.509,3.446,0.1477
190,0.509,3.442,0.1479
191,0.508,3.44,0.1477
192,0.507,3.438,0.1475
193,0.507,3.435,0.1476
194,0.507,3.433,0.1477
195,0.507,3.43,0.1478
196,0.506,3.428,0.1476
197,0.506,3.424,0.1478
198,0.505,3.42,0.1477
199,0.505,3.418,0.1477
200,0.505,3.414,0.1479
