no.,acc,apl,small_worldness
0,0.582,2.849,0.2043
1,0.581,2.85,0.2039
2,0.582,2.851,0.2041
3,0.585,2.849,0.2053
4,0.58,2.85,0.2035
5,0.581,2.861,0.2031
6,0.582,2.852,0.2041
7,0.581,2.851,0.2038
8,0.581,2.851,0.2038
9,0.579,2.851,0.2031
10,0.583,2.855,0.2042
11,0.582,2.852,0.2041
12,0.581,2.851,0.2038
13,0.58,2.85,0.2035
14,0.581,2.85,0.2039
15,0.581,2.849,0.2039
16,0.581,2.849,0.2039
17,0.584,2.851,0.2048
18,0.581,2.851,0.2038
19,0.582,2.852,0.2041
