no.,acc,apl,small_worldness
214,0.576,3.027,0.1903
215,0.576,3.027,0.1903
216,0.576,3.027,0.1903
217,0.576,3.023,0.1905
218,0.576,3.023,0.1905
219,0.576,3.023,0.1905
220,0.576,3.023,0.1905
221,0.576,3.018,0.1909
222,0.577,3.014,0.1914
223,0.577,3.009,0.1918
224,0.577,3.005,0.192
225,0.578,3.0,0.1927
226,0.578,3.0,0.1927
227,0.578,3.0,0.1927
228,0.578,3.0,0.1927
229,0.578,2.996,0.1929
230,0.578,2.992,0.1932
231,0.578,2.987,0.1935
232,0.578,2.987,0.1935
233,0.578,2.983,0.1938
234,0.578,2.983,0.1938
235,0.578,2.979,0.194
236,0.578,2.979,0.194
237,0.578,2.975,0.1943
238,0.578,2.975,0.1943
239,0.578,2.975,0.1943
240,0.578,2.975,0.1943
241,0.579,2.97,0.1949
242,0.579,2.97,0.1949
243,0.579,2.97,0.1949
244,0.579,2.966,0.1952
245,0.579,2.962,0.1955
246,0.579,2.962,0.1955
247,0.579,2.962,0.1955
248,0.579,2.957,0.1958
249,0.579,2.957,0.1958
250,0.579,2.953,0.1961
251,0.579,2.949,0.1963
252,0.579,2.944,0.1967
253,0.579,2.944,0.1967
254,0.579,2.944,0.1967
255,0.579,2.94,0.1969
256,0.579,2.935,0.1973
257,0.58,2.931,0.1979
258,0.58,2.931,0.1979
259,0.58,2.931,0.1979
260,0.58,2.926,0.1982
261,0.58,2.926,0.1982
262,0.58,2.926,0.1982
263,0.58,2.926,0.1982
264,0.58,2.926,0.1982
265,0.581,2.922,0.1988
266,0.581,2.917,0.1992
267,0.581,2.917,0.1992
268,0.581,2.917,0.1992
269,0.581,2.917,0.1992
270,0.581,2.917,0.1992
271,0.581,2.917,0.1992
272,0.581,2.913,0.1995
273,0.581,2.909,0.1997
274,0.581,2.904,0.2001
275,0.581,2.9,0.2003
276,0.581,2.9,0.2003
277,0.581,2.895,0.2007
278,0.581,2.895,0.2007
279,0.581,2.891,0.201
280,0.581,2.887,0.2012
281,0.582,2.882,0.2019
282,0.581,2.878,0.2019
283,0.581,2.878,0.2019
284,0.581,2.878,0.2019
285,0.581,2.878,0.2019
286,0.581,2.878,0.2019
287,0.581,2.873,0.2022
288,0.581,2.873,0.2022
289,0.581,2.869,0.2025
290,0.581,2.869,0.2025
291,0.581,2.869,0.2025
292,0.582,2.865,0.2031
293,0.582,2.861,0.2034
294,0.582,2.861,0.2034
295,0.582,2.856,0.2038
296,0.582,2.852,0.2041
