no.,acc,apl,small_worldness
104,0.545,4.014,0.1358
105,0.544,4.008,0.1357
106,0.544,3.997,0.1361
107,0.543,3.991,0.1361
108,0.543,3.989,0.1361
109,0.543,3.986,0.1362
110,0.542,3.983,0.1361
111,0.542,3.979,0.1362
112,0.541,3.977,0.136
113,0.541,3.971,0.1362
114,0.54,3.965,0.1362
115,0.54,3.96,0.1364
116,0.54,3.953,0.1366
117,0.539,3.951,0.1364
118,0.539,3.948,0.1365
119,0.538,3.946,0.1363
120,0.537,3.945,0.1361
121,0.537,3.941,0.1363
122,0.536,3.936,0.1362
123,0.536,3.931,0.1364
124,0.536,3.925,0.1366
125,0.535,3.916,0.1366
126,0.535,3.915,0.1367
127,0.535,3.91,0.1368
128,0.534,3.895,0.1371
129,0.533,3.89,0.137
130,0.532,3.887,0.1369
131,0.532,3.88,0.1371
132,0.532,3.876,0.1373
133,0.531,3.872,0.1371
134,0.53,3.866,0.1371
135,0.53,3.863,0.1372
136,0.529,3.862,0.137
137,0.529,3.851,0.1374
138,0.529,3.843,0.1377
139,0.528,3.842,0.1374
140,0.528,3.836,0.1376
141,0.527,3.833,0.1375
142,0.527,3.832,0.1375
143,0.526,3.828,0.1374
144,0.526,3.826,0.1375
145,0.525,3.823,0.1373
146,0.525,3.821,0.1374
147,0.524,3.82,0.1372
148,0.523,3.816,0.1371
149,0.523,3.801,0.1376
150,0.523,3.8,0.1376
151,0.523,3.796,0.1378
152,0.522,3.794,0.1376
153,0.521,3.786,0.1376
154,0.521,3.782,0.1378
155,0.521,3.781,0.1378
156,0.521,3.775,0.138
157,0.52,3.771,0.1379
158,0.52,3.77,0.1379
159,0.519,3.767,0.1378
160,0.519,3.764,0.1379
161,0.518,3.758,0.1378
162,0.518,3.757,0.1379
163,0.517,3.753,0.1378
164,0.517,3.746,0.138
165,0.516,3.741,0.1379
166,0.516,3.735,0.1382
167,0.515,3.733,0.138
168,0.515,3.728,0.1381
169,0.514,3.721,0.1381
170,0.514,3.716,0.1383
171,0.513,3.712,0.1382
172,0.513,3.707,0.1384
173,0.513,3.707,0.1384
174,0.512,3.702,0.1383
175,0.512,3.694,0.1386
176,0.512,3.691,0.1387
177,0.511,3.689,0.1385
178,0.51,3.688,0.1383
179,0.51,3.686,0.1384
180,0.51,3.683,0.1385
181,0.509,3.682,0.1382
182,0.508,3.678,0.1381
183,0.508,3.673,0.1383
184,0.507,3.67,0.1381
185,0.507,3.669,0.1382
186,0.507,3.667,0.1383
187,0.506,3.664,0.1381
188,0.506,3.662,0.1382
189,0.506,3.654,0.1385
190,0.505,3.652,0.1383
191,0.505,3.651,0.1383
192,0.505,3.646,0.1385
193,0.504,3.643,0.1383
194,0.504,3.642,0.1384
195,0.503,3.636,0.1383
196,0.503,3.634,0.1384
197,0.502,3.633,0.1382
198,0.502,3.632,0.1382
199,0.502,3.629,0.1383
200,0.501,3.626,0.1382
