no.,acc,apl,small_worldness
116,0.537,4.02,0.1336
117,0.536,4.014,0.1335
118,0.536,4.011,0.1336
119,0.536,4.008,0.1337
120,0.535,3.997,0.1339
121,0.535,3.991,0.1341
122,0.534,3.988,0.1339
123,0.534,3.986,0.134
124,0.533,3.98,0.1339
125,0.533,3.974,0.1341
126,0.532,3.968,0.1341
127,0.532,3.967,0.1341
128,0.532,3.965,0.1342
129,0.531,3.962,0.134
130,0.531,3.961,0.1341
131,0.53,3.957,0.1339
132,0.53,3.956,0.134
133,0.529,3.946,0.1341
134,0.529,3.943,0.1342
135,0.529,3.939,0.1343
136,0.528,3.935,0.1342
137,0.528,3.929,0.1344
138,0.527,3.922,0.1344
139,0.527,3.921,0.1344
140,0.527,3.915,0.1346
141,0.526,3.912,0.1345
142,0.526,3.899,0.1349
143,0.525,3.89,0.135
144,0.525,3.889,0.135
145,0.525,3.884,0.1352
146,0.524,3.88,0.1351
147,0.524,3.88,0.1351
148,0.524,3.872,0.1353
149,0.523,3.865,0.1353
150,0.523,3.864,0.1354
151,0.522,3.86,0.1352
152,0.522,3.854,0.1354
153,0.522,3.852,0.1355
154,0.521,3.837,0.1358
155,0.521,3.836,0.1358
156,0.52,3.83,0.1358
157,0.52,3.826,0.1359
158,0.519,3.823,0.1358
159,0.519,3.821,0.1358
160,0.518,3.816,0.1357
161,0.518,3.811,0.1359
162,0.517,3.805,0.1359
163,0.517,3.799,0.1361
164,0.517,3.791,0.1364
165,0.516,3.784,0.1364
166,0.516,3.782,0.1364
167,0.515,3.776,0.1364
168,0.515,3.769,0.1366
169,0.514,3.766,0.1365
170,0.514,3.765,0.1365
171,0.514,3.75,0.1371
172,0.513,3.747,0.1369
173,0.513,3.743,0.1371
174,0.512,3.742,0.1368
175,0.512,3.741,0.1369
176,0.511,3.736,0.1368
177,0.511,3.734,0.1369
178,0.511,3.729,0.137
179,0.51,3.719,0.1371
180,0.51,3.716,0.1372
181,0.51,3.713,0.1374
182,0.509,3.708,0.1373
183,0.509,3.706,0.1373
184,0.509,3.703,0.1375
185,0.508,3.694,0.1375
186,0.508,3.691,0.1376
187,0.508,3.687,0.1378
188,0.507,3.684,0.1376
189,0.507,3.682,0.1377
190,0.507,3.681,0.1377
191,0.506,3.679,0.1375
192,0.506,3.677,0.1376
193,0.506,3.667,0.138
194,0.505,3.664,0.1378
195,0.505,3.66,0.138
196,0.504,3.657,0.1378
197,0.504,3.648,0.1382
198,0.503,3.647,0.1379
199,0.503,3.641,0.1381
200,0.503,3.639,0.1382
