no.,acc,apl,small_worldness
91,0.548,4.077,0.1344
92,0.548,4.074,0.1345
93,0.547,4.073,0.1343
94,0.547,4.072,0.1343
95,0.546,4.064,0.1344
96,0.546,4.06,0.1345
97,0.546,4.059,0.1345
98,0.545,4.038,0.135
99,0.545,4.021,0.1355
100,0.545,4.012,0.1358
101,0.544,3.994,0.1362
102,0.544,3.991,0.1363
103,0.544,3.987,0.1364
104,0.543,3.982,0.1364
105,0.543,3.974,0.1366
106,0.542,3.968,0.1366
107,0.542,3.966,0.1367
108,0.542,3.962,0.1368
109,0.541,3.956,0.1368
110,0.54,3.955,0.1365
111,0.54,3.951,0.1367
112,0.539,3.946,0.1366
113,0.539,3.937,0.1369
114,0.539,3.929,0.1372
115,0.538,3.924,0.1371
116,0.538,3.921,0.1372
117,0.538,3.908,0.1377
118,0.537,3.906,0.1375
119,0.536,3.901,0.1374
120,0.536,3.896,0.1376
121,0.536,3.885,0.138
122,0.535,3.883,0.1378
123,0.535,3.879,0.1379
124,0.535,3.872,0.1382
125,0.534,3.87,0.138
126,0.534,3.868,0.1381
127,0.533,3.857,0.1382
128,0.533,3.855,0.1383
129,0.533,3.853,0.1383
130,0.532,3.85,0.1382
131,0.532,3.846,0.1383
132,0.532,3.835,0.1387
133,0.531,3.832,0.1386
134,0.531,3.824,0.1389
135,0.531,3.818,0.1391
136,0.53,3.816,0.1389
137,0.53,3.811,0.1391
138,0.529,3.806,0.139
139,0.529,3.802,0.1391
140,0.529,3.8,0.1392
141,0.528,3.798,0.139
142,0.528,3.797,0.1391
143,0.527,3.795,0.1389
144,0.527,3.794,0.1389
145,0.526,3.786,0.1389
146,0.526,3.784,0.139
147,0.525,3.781,0.1389
148,0.525,3.778,0.139
149,0.525,3.775,0.1391
150,0.524,3.774,0.1388
151,0.524,3.773,0.1389
152,0.524,3.772,0.1389
153,0.524,3.77,0.139
154,0.523,3.766,0.1389
155,0.523,3.765,0.1389
156,0.522,3.763,0.1387
157,0.522,3.756,0.139
158,0.522,3.754,0.1391
159,0.521,3.752,0.1389
160,0.52,3.749,0.1387
161,0.52,3.745,0.1389
162,0.52,3.743,0.1389
163,0.519,3.742,0.1387
164,0.519,3.738,0.1388
165,0.519,3.735,0.139
166,0.518,3.727,0.139
167,0.518,3.724,0.1391
168,0.517,3.721,0.1389
169,0.517,3.718,0.1391
170,0.517,3.716,0.1391
171,0.516,3.715,0.1389
172,0.516,3.712,0.139
173,0.515,3.704,0.139
174,0.514,3.701,0.1389
175,0.514,3.696,0.1391
176,0.514,3.694,0.1391
177,0.513,3.677,0.1395
178,0.513,3.672,0.1397
179,0.513,3.666,0.1399
180,0.512,3.663,0.1398
181,0.512,3.662,0.1398
182,0.512,3.661,0.1399
183,0.511,3.655,0.1398
184,0.511,3.652,0.1399
185,0.511,3.648,0.1401
186,0.51,3.64,0.1401
187,0.51,3.636,0.1403
188,0.509,3.629,0.1403
189,0.509,3.628,0.1403
190,0.508,3.624,0.1402
191,0.508,3.624,0.1402
192,0.508,3.622,0.1403
193,0.507,3.616,0.1402
194,0.507,3.614,0.1403
195,0.506,3.611,0.1401
196,0.506,3.606,0.1403
197,0.506,3.605,0.1404
198,0.505,3.602,0.1402
199,0.505,3.601,0.1402
200,0.504,3.598,0.1401
201,0.504,3.597,0.1401
